CustomerID,Name,OnlineBooking,OfflineBooking,Destination,BookingMode,FlightType,Age,Fare,CustomerRating,TravelClass,FlightStatus,NumPassengers
601,Myra Ramakrishnan,False,False,Mira-Bhayandar,Offline,International,23,17803,3.9,First,Delayed,3
602,Tiya Manda,False,True,Mysore,Offline,International,50,19027,4.1,Business,Delayed,1
603,Arhaan Banerjee,True,False,Cuttack,Offline,International,25,15565,3.4,Economy,On Time,2
604,Ishita Bora,False,True,Baranagar,Offline,International,46,13541,3.0,First,On Time,4
605,Veer Ranganathan,False,True,North Dumdum,Offline,International,29,24133,4.0,First,Delayed,5
606,Badal Din,False,True,Jaunpur,Offline,International,23,6502,3.9,Business,Delayed,4
607,Ela Magar,False,False,Darbhanga,Offline,International,21,6115,3.1,Business,Delayed,3
608,Alisha Chana,False,True,Mirzapur,Offline,International,35,26950,4.1,Economy,Delayed,5
609,Saksham Swaminathan,True,True,Bangalore,Online,Domestic,29,11067,4.3,First,On Time,1
610,Vanya Mahal,True,True,Jammu,Offline,International,50,5604,3.2,First,Delayed,1
611,Krish Choudhry,True,True,Munger,Offline,International,63,29714,3.1,Economy,Canceled,1
612,Badal Biswas,True,False,Siwan,Offline,International,47,7498,4.4,Economy,On Time,1
613,Rati Kalita,False,False,Pimpri-Chinchwad,Offline,International,37,20967,3.9,First,Delayed,5
614,Hansh Saxena,True,False,Thiruvananthapuram,Offline,International,66,8040,3.9,Business,On Time,3
615,Akarsh Kapadia,True,True,Ranchi,Offline,International,31,16722,4.3,Business,Delayed,3
616,Advik Ahluwalia,True,False,Karaikudi,Offline,International,53,5191,4.1,First,Delayed,5
617,Priyansh Joshi,True,True,Kavali,Offline,International,34,16893,3.3,First,On Time,3
618,Purab Handa,True,False,Serampore,Offline,International,50,7060,4.8,Economy,Delayed,3
619,Nirvaan Sahota,True,True,Panipat,Offline,International,25,20427,4.3,Business,Canceled,3
620,Mehul Rajagopal,False,True,Varanasi,Offline,International,56,8596,4.2,First,On Time,2
621,Shlok Gara,False,False,Shivpuri,Offline,International,62,21232,3.4,Economy,Delayed,3
622,Ivan Ravel,True,True,Visakhapatnam,Offline,International,27,10030,4.2,Economy,On Time,1
623,Kanav Brar,True,True,Deoghar,Offline,International,37,9041,3.2,Business,Canceled,2
624,Mohanlal Kala,False,False,Kamarhati,Offline,International,53,15883,4.5,Business,On Time,2
625,Nitya Ram,True,True,Ongole,Offline,International,38,11740,4.4,Business,Canceled,5
626,Yuvaan Hayer,False,True,Mahbubnagar,Offline,International,68,19705,4.0,Business,Delayed,5
627,Fateh Vig,True,True,Faridabad,Offline,International,69,12617,3.1,Economy,Delayed,4
628,Mishti Wadhwa,False,False,Naihati,Offline,International,38,12723,3.8,First,On Time,2
629,Dharmajan Seth,True,True,Imphal,Offline,International,52,19001,3.8,First,Canceled,1
630,Tiya Choudhary,False,False,Jehanabad,Offline,International,29,29680,4.2,First,On Time,3
631,Sara Dhingra,False,False,Noida,Offline,International,47,15251,4.3,First,Canceled,1
632,Rhea Tak,True,False,Udupi,Offline,International,42,11052,4.1,Economy,On Time,5
633,Badal Swaminathan,True,True,Alwar,Offline,International,47,12697,4.4,Business,Canceled,3
634,Prerak Manne,False,True,Suryapet,Offline,International,31,16921,4.6,First,Canceled,5
635,Bhamini Mallick,False,False,Bikaner,Offline,International,57,25622,3.2,First,Canceled,1
636,Pihu Bail,True,True,Bikaner,Offline,International,57,25605,4.4,Business,Delayed,4
637,Hrishita Banik,False,True,Jalna,Offline,International,30,6953,5.0,First,On Time,2
638,Miraya Shere,False,False,Orai,Offline,International,28,16988,3.9,Business,Canceled,1
639,Akarsh Varghese,False,False,Siwan,Offline,International,39,13102,4.8,First,Canceled,5
640,Miraan Sami,True,True,Burhanpur,Offline,International,49,5561,4.9,Business,Canceled,1
641,Mehul Gade,True,True,Karnal,Offline,International,44,12886,3.9,First,Canceled,3
642,Tanya Mann,False,True,Hyderabad,Online,International,69,26073,3.4,Economy,Delayed,1
643,Advika Bhardwaj,False,True,Allahabad,Offline,International,68,7187,3.0,Business,On Time,1
644,Shalv Vohra,True,True,Haldia,Offline,International,30,17124,3.5,First,Delayed,3
645,Alisha Gara,False,True,Bhind,Offline,International,35,9635,4.6,Business,Canceled,4
646,Riya Solanki,True,False,Jaipur,Offline,International,29,17587,3.2,Economy,Canceled,1
647,Ela Sawhney,True,False,Meerut,Offline,International,32,25930,4.0,Business,Canceled,4
648,Keya Bahl,False,True,Haldia,Offline,International,57,19893,4.5,Business,Delayed,4
649,Arhaan Kapadia,False,False,Sasaram,Offline,International,35,13127,3.7,Economy,Delayed,1
650,Khushi Dube,False,False,Orai,Offline,International,57,14748,4.1,Economy,Delayed,3
651,Shanaya Bhargava,True,False,Pimpri-Chinchwad,Offline,International,33,6805,3.6,First,On Time,4
652,Hunar Basak,True,False,Thanjavur,Offline,International,57,6094,4.1,Economy,Canceled,1
653,Badal Saraf,True,True,Panvel,Offline,International,45,7255,3.5,First,On Time,3
654,Aaina Dhingra,False,True,Khandwa,Offline,International,36,21389,4.6,Economy,On Time,2
655,Aayush Kaur,True,False,Rewa,Offline,International,38,5059,5.0,Business,Canceled,1
656,Shamik Shroff,True,False,Kochi,Offline,International,61,6133,4.1,Business,Delayed,2
657,Amani Vig,True,False,Mehsana,Offline,International,63,6889,4.9,Economy,On Time,4
658,Navya Chad,True,True,Siliguri,Offline,International,19,23759,4.0,Business,Canceled,4
659,Yuvaan Bhardwaj,False,True,Proddatur,Offline,International,68,19215,4.3,Economy,Canceled,5
660,Kimaya Badami,False,False,Bhagalpur,Offline,International,66,8041,3.6,First,Delayed,1
661,Advik Kothari,False,True,Machilipatnam,Offline,International,53,22965,4.6,Business,Delayed,3
662,Dhruv Loyal,False,False,Saharanpur,Offline,International,20,24784,4.0,Economy,Canceled,4
663,Zara Cherian,True,True,Uluberia,Offline,International,52,16370,4.2,Business,Canceled,5
664,Aarna Bhatnagar,True,True,Bhimavaram,Offline,International,20,26887,4.4,Economy,Canceled,4
665,Saira Gala,True,True,Ghaziabad,Offline,International,63,12621,3.7,First,Delayed,4
666,Vihaan Dara,True,True,Aligarh,Offline,International,22,22765,4.7,First,On Time,2
667,Shlok Tella,False,False,Deoghar,Offline,International,39,28223,4.8,First,Delayed,2
668,Baiju Bansal,False,False,Khammam,Offline,International,49,5619,4.1,Economy,On Time,5
669,Hridaan Thakur,False,True,Kollam,Offline,International,61,17687,3.9,Economy,On Time,3
670,Saksham Golla,True,False,Chennai,Online,International,59,18763,3.1,Economy,On Time,2
671,Zain Deshpande,False,True,Narasaraopet,Offline,International,64,26175,3.8,Business,Canceled,2
672,Dhanuk Bawa,False,False,Surendranagar Dudhrej,Offline,International,48,7776,4.6,Business,On Time,5
673,Kabir Kibe,True,False,Nagaon,Offline,International,43,6411,3.4,Business,Canceled,4
674,Farhan Mand,False,True,Katni,Offline,International,43,11467,3.1,Business,Canceled,4
675,Vritika Ravi,True,False,Muzaffarnagar,Offline,International,67,7836,4.5,Economy,On Time,3
676,Lakshay Venkataraman,False,False,Burhanpur,Offline,International,65,20772,3.1,Economy,Canceled,3
677,Suhana Deshmukh,False,False,Jamshedpur,Offline,International,20,10471,4.9,First,Delayed,2
678,Kabir Chada,True,False,Ratlam,Offline,International,22,23862,3.9,Business,Delayed,2
679,Gokul Bumb,False,True,Moradabad,Offline,International,62,14195,5.0,First,Canceled,4
680,Heer Sinha,True,True,Anand,Offline,International,34,23951,4.5,Economy,Delayed,3
681,Taran Raju,False,True,Srinagar,Offline,International,32,10824,4.8,Business,Canceled,1
682,Trisha Khanna,True,True,Bidar,Offline,International,56,24790,4.8,First,Canceled,2
683,Raunak Sengupta,True,False,Adoni,Offline,International,66,28299,3.9,Economy,Canceled,3
684,Manjari Edwin,False,True,Rohtak,Offline,International,60,11677,4.4,Business,Canceled,3
685,Amira Dewan,False,True,Raurkela Industrial Township,Offline,International,41,20618,3.8,Business,Canceled,3
686,Jhanvi Balay,False,False,Ramgarh,Offline,International,19,25496,3.1,Economy,Canceled,3
687,Kabir Balakrishnan,True,True,Barasat,Offline,International,41,18368,3.4,First,On Time,1
688,Samar Konda,True,False,Silchar,Offline,International,29,26342,4.1,Business,Delayed,4
689,Jivin Ramachandran,False,False,Amroha,Offline,International,28,11858,4.3,First,On Time,3
690,Manjari Bir,True,True,Bangalore,Online,Domestic,58,6012,3.1,First,Canceled,3
691,Suhana Banik,False,False,Farrukhabad,Offline,International,20,25678,3.4,Economy,On Time,3
692,Nitara Gupta,False,True,Shahjahanpur,Offline,International,20,20929,3.5,Business,On Time,1
693,Taran Lal,False,True,Haldia,Offline,International,33,5574,4.1,Economy,Canceled,3
694,Renee Lalla,True,False,Raichur,Offline,International,54,26937,4.5,First,On Time,4
695,Lakshay Kala,True,True,Adoni,Offline,International,66,9952,4.9,Business,Delayed,5
696,Riya Mane,True,True,Motihari,Offline,International,51,23447,3.4,Business,Delayed,2
697,Ivana Rajagopal,True,True,Ghaziabad,Offline,International,65,20413,4.5,Business,On Time,4
698,Nirvi Wali,True,False,Mysore,Offline,International,42,6517,4.3,Economy,On Time,1
699,Urvi Sengupta,False,False,Alwar,Offline,International,32,27355,4.0,Economy,On Time,1
700,Anaya Acharya,True,True,Howrah,Offline,International,30,27657,3.7,Economy,Delayed,3
701,Emir Sabharwal,True,False,Silchar,Offline,International,53,25016,3.4,Economy,Delayed,5
702,Lakshay Bhardwaj,False,True,Katihar,Offline,International,41,13232,4.6,Economy,On Time,3
703,Adah Maharaj,True,False,Thoothukudi,Offline,International,45,11885,3.4,Business,Delayed,5
704,Renee Singhal,False,True,Guna,Offline,International,46,28394,3.5,Business,Delayed,1
705,Divyansh Toor,False,False,Akola,Offline,International,26,28618,4.2,Economy,Delayed,4
706,Taran Anand,False,True,Loni,Offline,International,28,10085,4.4,Business,Canceled,1
707,Miraya Som,False,True,Ballia,Offline,International,46,15794,4.0,Economy,On Time,1
708,Jayant Taneja,False,False,Udaipur,Offline,International,65,7829,4.5,Economy,On Time,4
709,Shanaya Bail,False,True,Jehanabad,Offline,International,24,14906,3.3,First,Delayed,4
710,Amani Handa,True,False,Bhagalpur,Offline,International,35,13607,4.5,Business,On Time,4
711,Ryan Dasgupta,True,False,Bahraich,Offline,International,55,16239,3.3,First,On Time,2
712,Khushi Das,False,True,Muzaffarpur,Offline,International,55,28856,3.1,First,Canceled,2
713,Zoya Rout,True,False,Ozhukarai,Offline,International,66,11456,5.0,First,Delayed,2
714,Hiran Bera,True,True,Patiala,Offline,International,70,16482,3.8,Business,On Time,4
715,Pari Bahl,False,False,Thoothukudi,Offline,International,38,22417,3.6,Business,Delayed,3
716,Keya Dhingra,True,True,Bikaner,Offline,International,68,18095,3.3,Business,Canceled,1
717,Ahana  Mahal,False,False,Mango,Offline,International,63,16165,4.1,First,Canceled,3
718,Ivana Chander,False,False,Agartala,Offline,International,61,16023,4.8,Business,Delayed,4
719,Mishti Soni,True,False,Bhopal,Offline,International,25,7972,3.8,Business,Canceled,4
720,Oorja Varughese,False,False,Pimpri-Chinchwad,Offline,International,54,15029,3.8,Business,Canceled,5
721,Anaya Baral,True,False,Tadipatri,Offline,International,62,23695,3.7,First,Canceled,2
722,Vritika Bava,True,True,Ramgarh,Offline,International,59,20128,4.5,Business,Delayed,2
723,Khushi Sharaf,False,False,Navi Mumbai,Offline,International,69,5931,4.1,Business,Delayed,2
724,Kavya Chander,True,True,Varanasi,Offline,International,46,27548,3.2,First,On Time,4
725,Ehsaan Chowdhury,True,False,Ludhiana,Offline,International,26,18412,4.6,Economy,On Time,3
726,Anvi Bakshi,False,True,Medininagar,Offline,International,39,15975,3.2,Economy,Canceled,5
727,Hiran Randhawa,True,True,Tiruppur,Offline,International,41,13525,3.3,First,On Time,3
728,Samaira Zachariah,False,True,Firozabad,Offline,International,32,15068,3.3,First,Delayed,1
729,Vardaniya Bhattacharyya,True,True,Bhalswa Jahangir Pur,Offline,International,59,22935,4.3,First,On Time,3
730,Sahil Sachar,False,True,Gandhinagar,Offline,International,54,17563,3.0,Economy,Delayed,4
731,Samar Saha,True,True,Katni,Offline,International,61,14426,3.9,First,Delayed,4
732,Jhanvi Brar,False,True,Vadodara,Offline,International,25,23052,3.8,First,On Time,5
733,Jivin Sagar,False,True,Uluberia,Offline,International,51,7288,4.2,First,On Time,3
734,Sumer Som,True,True,Silchar,Offline,International,57,8576,3.7,Business,Delayed,4
735,Elakshi Aggarwal,True,True,Tezpur,Offline,International,60,6438,4.4,Economy,Canceled,5
736,Divyansh Thaker,False,False,Ambarnath,Offline,International,23,16737,3.5,First,On Time,4
737,Taran Toor,False,False,Chennai,Online,International,63,15839,4.5,First,Canceled,3
738,Manjari Bhalla,True,False,Jodhpur,Offline,International,68,24811,4.0,Business,Delayed,2
739,Inaaya  Rattan,False,False,Dindigul,Offline,International,65,11914,4.5,Economy,Delayed,2
740,Shalv Wali,False,False,Bhind,Offline,International,20,9416,3.7,Economy,On Time,4
741,Lakshit Kaur,True,False,Motihari,Offline,International,20,20974,3.6,First,On Time,4
742,Prisha Khurana,True,True,Vadodara,Offline,International,37,29530,3.3,Business,Canceled,4
743,Navya Bakshi,False,False,Bokaro,Offline,International,65,10522,3.1,Business,Canceled,2
744,Raghav Balasubramanian,True,True,Raiganj,Offline,International,34,29931,4.4,First,Delayed,3
745,Hansh Tandon,True,False,Jaunpur,Offline,International,36,16675,4.4,Economy,Delayed,5
746,Trisha Venkatesh,False,False,Sri Ganganagar,Offline,International,18,21784,3.1,Economy,On Time,5
747,Hansh Basu,True,False,Maheshtala,Offline,International,56,6357,3.9,Business,On Time,1
748,Miraan Batra,False,False,Bhavnagar,Offline,International,29,27652,4.9,First,On Time,3
749,Mannat Doctor,False,True,Hindupur,Offline,International,68,14850,3.0,Business,Canceled,4
750,Yuvraj  Apte,True,False,Sasaram,Offline,International,42,14569,4.2,Economy,Canceled,4
751,Damini Goswami,True,False,Rohtak,Offline,International,49,11207,4.6,Economy,On Time,4
752,Aarna Ghose,True,True,Howrah,Offline,International,37,24062,3.5,First,On Time,2
753,Stuvan Hora,False,False,Jalna,Offline,International,37,25639,4.3,First,Delayed,2
754,Tushar Andra,True,True,Katihar,Offline,International,38,9796,3.3,Economy,On Time,2
755,Akarsh Barad,False,True,Purnia,Offline,International,27,8988,3.2,Business,Canceled,3
756,Azad Sabharwal,False,False,Gandhinagar,Offline,International,38,18449,3.6,First,Delayed,4
757,Nitya Ramaswamy,True,True,Guntur,Offline,International,55,16473,3.2,Business,On Time,4
758,Yuvraj  Borah,True,False,Satna,Offline,International,28,29799,3.4,First,Canceled,1
759,Madhup Kota,False,True,Sonipat,Offline,International,30,27181,4.1,Business,Canceled,2
760,Divij Tank,True,True,Udupi,Offline,International,35,10477,3.1,First,Delayed,3
761,Tiya Tripathi,True,False,Mirzapur,Offline,International,39,14823,3.9,Business,Delayed,3
762,Ira Loyal,True,False,Patiala,Offline,International,49,7758,3.8,First,Canceled,3
763,Yashvi Soni,False,False,Gorakhpur,Offline,International,41,29232,3.6,Business,Canceled,3
764,Nitara Sathe,True,False,Silchar,Offline,International,46,11456,3.3,Business,On Time,1
765,Vardaniya Kanda,True,True,Gulbarga,Offline,International,30,25291,3.3,Economy,Delayed,3
766,Yuvaan Dani,False,False,Kolhapur,Offline,International,59,29425,3.1,First,Delayed,4
767,Rati Saxena,True,False,Ballia,Offline,International,49,28311,4.9,Economy,Delayed,5
768,Jiya Bahri,False,False,Sambalpur,Offline,International,49,21540,4.3,Economy,Canceled,5
769,Nishith Mangal,True,False,Ludhiana,Offline,International,48,7943,4.1,Economy,Delayed,5
770,Mohanlal Hora,True,True,Surendranagar Dudhrej,Offline,International,56,25880,4.0,Business,On Time,3
771,Siya Dutta,True,True,Katni,Offline,International,60,12621,4.2,Business,Canceled,5
772,Romil Dixit,True,True,Sambhal,Offline,International,68,9713,4.9,First,On Time,4
773,Samarth Dasgupta,False,True,Jehanabad,Offline,International,55,20839,4.1,Business,On Time,4
774,Azad Biswas,False,False,Kollam,Offline,International,43,28835,4.1,First,Delayed,5
775,Misha Sagar,True,False,Kochi,Offline,International,20,18063,4.4,First,On Time,4
776,Trisha Borde,True,True,Katihar,Offline,International,39,10413,3.2,First,Delayed,3
777,Yasmin Kar,True,False,Kavali,Offline,International,44,17369,3.4,First,On Time,2
778,Vanya Chaudry,False,True,Muzaffarpur,Offline,International,28,27389,4.4,Economy,On Time,4
779,Vardaniya Ravel,True,True,Khammam,Offline,International,48,13984,4.1,Business,Canceled,5
780,Zoya Madan,False,False,Proddatur,Offline,International,46,18950,3.9,Economy,On Time,5
781,Rhea Varma,False,True,Bhusawal,Offline,International,55,17933,3.2,First,On Time,4
782,Krish Johal,True,True,Adoni,Offline,International,45,23200,4.8,Economy,On Time,3
783,Baiju Barman,False,True,Pali,Offline,International,60,23508,3.6,Economy,Delayed,1
784,Taran Savant,True,False,Medininagar,Offline,International,60,19363,4.3,Economy,On Time,1
785,Hiran Char,True,True,Katihar,Offline,International,69,21250,3.2,First,Canceled,2
786,Hansh Biswas,False,True,Bhalswa Jahangir Pur,Offline,International,23,19178,4.1,Economy,Delayed,1
787,Vedika Saha,False,True,North Dumdum,Offline,International,63,15544,3.7,Business,Canceled,3
788,Diya Chandra,False,False,Kamarhati,Offline,International,61,12041,3.0,First,Canceled,2
789,Vanya Dave,False,False,Ambattur,Offline,International,69,13043,3.8,Economy,Canceled,5
790,Hridaan Barad,False,False,Bharatpur,Offline,International,42,21275,4.1,Economy,Canceled,2
791,Parinaaz Suri,False,True,Tumkur,Offline,International,43,19825,4.9,Business,On Time,1
792,Ela Deol,True,False,Kamarhati,Offline,International,46,24349,3.7,Business,On Time,5
793,Pranay Gaba,False,True,Dehradun,Offline,International,24,6066,3.1,First,Canceled,1
794,Hazel Bhatia,True,True,Panchkula,Offline,International,30,22569,4.0,First,On Time,5
795,Umang Rajan,False,False,Sasaram,Offline,International,67,23340,4.6,Business,On Time,3
796,Faiyaz Bansal,False,False,Karimnagar,Offline,International,65,28212,3.2,Business,Delayed,1
797,Ivana Raval,False,True,Nagercoil,Offline,International,54,21543,3.5,Business,Canceled,5
798,Vihaan Lanka,False,True,Warangal,Offline,International,38,12506,4.3,First,On Time,3
799,Madhup Soman,False,True,Ambarnath,Offline,International,68,20099,3.9,Economy,Canceled,4
800,Drishya Chandran,False,False,Bhubaneswar,Offline,International,21,23456,3.5,Economy,Delayed,1
801,Madhav Rege,True,True,Mumbai,Online,Domestic,35,13481,3.0,First,Delayed,5
802,Biju Kulkarni,False,True,Srinagar,Offline,International,69,16266,4.4,Economy,On Time,4
803,Sumer Roy,True,False,Udupi,Offline,International,27,8804,4.3,Economy,Canceled,1
804,Hazel Chahal,False,False,Katni,Offline,International,59,17202,4.7,Economy,On Time,3
805,Madhav Bhatnagar,False,True,Kirari Suleman Nagar,Offline,International,34,7740,4.7,Economy,On Time,3
806,Nitara Goda,False,False,Rohtak,Offline,International,55,14688,3.6,First,On Time,1
807,Charvi Khalsa,True,True,Vijayawada,Offline,International,20,13847,4.1,Economy,Delayed,1
808,Hrishita Hayre,False,False,Siwan,Offline,International,63,26890,3.3,First,On Time,2
809,Abram Bhagat,True,False,Thrissur,Offline,International,64,21544,4.9,Economy,Delayed,4
810,Madhav Kade,False,False,Malegaon,Offline,International,65,20119,3.6,Business,Canceled,3
811,Shayak Dhingra,False,False,Darbhanga,Offline,International,63,8831,3.3,Business,On Time,4
812,Kimaya Lata,True,False,Mau,Offline,International,24,24563,3.7,Business,On Time,2
813,Bhamini Kakar,False,False,Hubli–Dharwad,Offline,International,32,19851,4.7,Economy,Canceled,5
814,Ehsaan Issac,True,False,Kottayam,Offline,International,59,5561,4.1,Economy,On Time,3
815,Samaira Master,True,True,Secunderabad,Offline,International,47,12288,3.5,Economy,On Time,1
816,Indrajit Bhatt,False,False,Howrah,Offline,International,29,7151,3.0,Economy,Delayed,3
817,Rasha Swamy,True,True,Jamnagar,Offline,International,25,9552,3.5,Business,Delayed,4
818,Pihu Kata,False,True,Ballia,Offline,International,33,12230,4.7,Business,Delayed,1
819,Ehsaan Rana,True,False,Dhanbad,Offline,International,69,6534,3.9,Business,Canceled,3
820,Trisha Kaul,True,True,Allahabad,Offline,International,34,14122,3.2,Business,Delayed,1
821,Onkar Subramaniam,True,True,Bahraich,Offline,International,50,28808,4.4,Economy,On Time,3
822,Diya Hegde,False,True,Asansol,Offline,International,24,28704,3.6,Business,Delayed,4
823,Indranil Bhalla,False,False,Ambala,Offline,International,55,11879,3.4,First,On Time,4
824,Mamooty Divan,False,True,Begusarai,Offline,International,48,27166,3.6,Business,Canceled,5
825,Bhavin Comar,True,True,New Delhi,Offline,International,47,6609,3.6,Business,On Time,1
826,Veer Salvi,True,True,Alwar,Offline,International,58,22416,3.3,Economy,Canceled,4
827,Parinaaz Krishna,True,False,Jehanabad,Offline,International,43,17296,3.7,First,Canceled,5
828,Ishaan Sant,False,True,Ballia,Offline,International,47,25311,3.9,Business,Delayed,4
829,Uthkarsh Borde,True,True,Kumbakonam,Offline,International,65,28130,5.0,Economy,On Time,2
830,Ahana  Din,False,True,Mahbubnagar,Offline,International,59,12059,4.9,Business,On Time,2
831,Priyansh Bhat,False,True,Anand,Offline,International,20,28201,4.2,Economy,Delayed,4
832,Amani Bali,True,False,Jorhat,Offline,International,69,8954,4.3,Economy,Delayed,3
833,Akarsh Gade,True,False,Udaipur,Offline,International,60,26744,4.4,First,Canceled,4
834,Arnav Rajagopalan,True,True,Bijapur,Offline,International,35,23561,3.6,Economy,Canceled,5
835,Neysa Kade,False,False,Sonipat,Offline,International,55,8046,4.2,First,Delayed,3
836,Nayantara Bajwa,True,True,Anantapur,Offline,International,25,24460,4.5,Economy,On Time,1
837,Purab Kashyap,False,True,Loni,Offline,International,66,23423,4.4,Business,Delayed,5
838,Keya Saini,False,False,Nanded,Offline,International,23,15179,3.2,First,On Time,3
839,Ranbir Loyal,True,True,Amaravati,Offline,International,29,8315,4.9,First,Delayed,1
840,Nayantara Goswami,False,True,Kishanganj,Offline,International,30,17428,3.1,Economy,Delayed,5
841,Riya Krishnan,True,True,Medininagar,Offline,International,32,24281,4.7,Economy,Canceled,4
842,Gatik Kothari,True,True,Haldia,Offline,International,52,29935,4.8,Economy,Delayed,4
843,Biju Chaudhuri,True,False,Amravati,Offline,International,40,22797,4.3,Business,Delayed,5
844,Anvi Zacharia,True,False,Pune,Offline,International,34,29048,3.2,Economy,Delayed,1
845,Tiya Edwin,False,False,Indore,Offline,International,21,28864,4.0,Economy,On Time,1
846,Faiyaz Bora,False,True,Saharsa,Offline,International,57,14777,3.0,Economy,Delayed,2
847,Parinaaz Kothari,True,False,Srinagar,Offline,International,42,9748,4.3,Economy,On Time,2
848,Himmat Goda,True,True,Katni,Offline,International,48,25332,3.9,Business,On Time,1
849,Taran Kannan,True,True,Jammu,Offline,International,45,24509,4.0,Business,Canceled,3
850,Misha Korpal,True,False,Guna,Offline,International,32,19312,4.1,Economy,On Time,2
851,Oorja Jaggi,True,False,Ozhukarai,Offline,International,52,17044,3.5,Economy,Delayed,4
852,Rohan Chowdhury,True,False,North Dumdum,Offline,International,68,28898,4.0,Business,Canceled,1
853,Vidur Rajagopal,True,False,Dibrugarh,Offline,International,47,23994,4.7,Business,Canceled,2
854,Kismat Kashyap,True,True,Mathura,Offline,International,20,6212,3.8,Economy,On Time,2
855,Shlok Wadhwa,False,False,Unnao,Offline,International,52,11197,3.2,Economy,On Time,2
856,Eva Koshy,True,False,Tumkur,Offline,International,55,24238,3.6,Business,On Time,3
857,Damini Luthra,False,False,Durgapur,Offline,International,50,24638,3.9,Business,Delayed,5
858,Vardaniya Bhavsar,False,False,Ghaziabad,Offline,International,45,25402,3.7,First,On Time,3
859,Anahita Choudhury,False,True,Muzaffarpur,Offline,International,20,13927,4.3,Business,Delayed,1
860,Hiran Sodhi,True,False,Tezpur,Offline,International,52,28694,3.6,Economy,On Time,3
861,Vihaan Tripathi,True,True,Firozabad,Offline,International,67,13412,3.8,Business,Canceled,2
862,Parinaaz Walla,False,True,Akola,Offline,International,22,20301,4.5,Economy,Delayed,4
863,Umang Koshy,True,False,Hospet,Offline,International,33,28250,3.5,First,On Time,1
864,Raghav Tandon,True,False,Sangli-Miraj & Kupwad,Offline,International,27,25611,5.0,Economy,Canceled,4
865,Alisha Salvi,False,False,Bhiwandi,Offline,International,48,18960,4.5,Economy,Canceled,1
866,Indrans Madan,True,False,Rajahmundry,Offline,International,62,26539,3.9,Business,Delayed,2
867,Rati Gole,True,False,Chandrapur,Offline,International,24,10175,4.9,Business,On Time,2
868,Shayak Bahri,True,True,Nagpur,Offline,International,22,10035,4.1,First,On Time,2
869,Manikya Bali,True,False,Erode,Offline,International,35,8369,3.8,Business,On Time,2
870,Mohanlal Dave,False,True,Miryalaguda,Offline,International,62,7707,4.2,Economy,On Time,4
871,Miraan Boase,True,True,Tiruvottiyur,Offline,International,24,17729,4.8,Business,Canceled,5
872,Vihaan Anand,False,False,Katni,Offline,International,52,16815,4.7,First,Delayed,3
873,Vaibhav Bhatt,False,False,Bareilly,Offline,International,41,13095,3.3,First,Delayed,3
874,Uthkarsh Sabharwal,False,False,Kota,Offline,International,67,22368,3.3,Business,Delayed,4
875,Mamooty Uppal,True,False,Hosur,Offline,International,18,13108,3.9,First,On Time,1
876,Dhanush Acharya,False,False,Madanapalle,Offline,International,56,11971,4.7,Business,On Time,3
877,Kismat Mander,True,True,Sri Ganganagar,Offline,International,50,17216,4.0,Economy,Canceled,3
878,Gatik Sood,True,False,Anantapuram,Offline,International,25,22491,3.7,Business,Delayed,5
879,Rasha Shroff,True,True,Madanapalle,Offline,International,64,24788,4.0,First,On Time,4
880,Suhana Aurora,True,True,Vadodara,Offline,International,19,19770,3.5,Economy,Delayed,4
881,Manjari Dube,True,False,Thane,Offline,International,44,21663,4.3,Economy,Delayed,3
882,Suhana Warrior,False,True,Ratlam,Offline,International,49,6932,4.5,First,Delayed,4
883,Shaan Char,False,True,Dhanbad,Offline,International,69,8428,4.6,Economy,On Time,4
884,Rasha Shah,True,True,Erode,Offline,International,22,7447,4.4,Business,Canceled,2
885,Ira Loyal,False,True,Surendranagar Dudhrej,Offline,International,38,21185,4.6,First,On Time,4
886,Rania Mallick,False,True,Baranagar,Offline,International,49,6322,4.5,Economy,On Time,3
887,Anika Rana,False,True,Mathura,Offline,International,42,20198,3.9,First,On Time,3
888,Kaira Khare,True,False,Bangalore,Online,Domestic,21,15444,4.3,First,On Time,5
889,Biju Chaudhuri,False,False,Bhubaneswar,Offline,International,44,11882,4.6,First,Canceled,5
890,Alisha Vaidya,False,True,Tirupati,Offline,International,29,21074,4.0,Economy,Delayed,5
891,Ishita Goda,True,True,Srinagar,Offline,International,39,14037,4.1,Business,Delayed,3
892,Abram Hari,True,False,Ranchi,Offline,International,32,16942,3.4,First,Delayed,4
893,Urvi Ranganathan,True,True,Aurangabad,Offline,International,63,27515,4.4,Economy,Delayed,3
894,Stuvan Gera,True,False,Ramagundam,Offline,International,27,6790,3.3,Economy,On Time,2
895,Divyansh Swaminathan,True,True,Mathura,Offline,International,27,10707,3.7,First,On Time,5
896,Farhan Butala,True,False,Nashik,Offline,International,24,5477,4.3,Economy,On Time,4
897,Ishaan Deo,True,False,Bilaspur,Offline,International,42,26396,4.6,Business,Canceled,1
898,Nitara Baral,False,True,Haldia,Offline,International,33,24798,4.3,Business,Canceled,2
899,Samar Kala,True,True,South Dumdum,Offline,International,64,25752,4.9,First,Delayed,5
900,Kiara Sehgal,False,False,Bhagalpur,Offline,International,37,28853,3.4,Business,Delayed,3
901,Shanaya Jhaveri,True,True,Anantapuram,Offline,International,56,22427,4.1,Business,Canceled,4
